Fecha,precio_promedio_kg,variedad
2025-04-10,2.95,Papa Amarilla
2025-04-10,0.94,Papa Blanca
2025-04-10,1.48,Papa Canchan
2025-04-10,1.54,Papa Color
2025-04-10,1.83,Papa Huamantanga
2025-04-10,1.85,Papa Huayro
2025-04-10,1.13,Papa Negra Andina
2025-04-10,2.28,Papa Peruanita
2025-04-10,1.6,Papa Unica
2025-04-10,0.94,Papa Yungay
2025-04-11,2.93,Papa Amarilla
2025-04-11,0.93,Papa Blanca
2025-04-11,1.49,Papa Canchan
2025-04-11,1.54,Papa Color
2025-04-11,1.79,Papa Huamantanga
2025-04-11,1.88,Papa Huayro
2025-04-11,1.15,Papa Negra Andina
2025-04-11,2.28,Papa Peruanita
2025-04-11,1.59,Papa Unica
2025-04-11,0.93,Papa Yungay
2025-04-12,2.88,Papa Amarilla
2025-04-12,0.99,Papa Blanca
2025-04-12,1.5,Papa Canchan
2025-04-12,1.54,Papa Color
2025-04-12,1.84,Papa Huamantanga
2025-04-12,1.9,Papa Huayro
2025-04-12,1.1,Papa Negra Andina
2025-04-12,2.2,Papa Peruanita
2025-04-12,1.58,Papa Unica
2025-04-12,0.99,Papa Yungay
2025-04-13,2.88,Papa Amarilla
2025-04-13,0.99,Papa Blanca
2025-04-13,1.5,Papa Canchan
2025-04-13,1.54,Papa Color
2025-04-13,1.84,Papa Huamantanga
2025-04-13,1.9,Papa Huayro
2025-04-13,1.1,Papa Negra Andina
2025-04-13,2.2,Papa Peruanita
2025-04-13,1.58,Papa Unica
2025-04-13,0.99,Papa Yungay
2025-04-14,2.88,Papa Amarilla
2025-04-14,0.93,Papa Blanca
2025-04-14,1.4,Papa Canchan
2025-04-14,1.55,Papa Color
2025-04-14,1.8,Papa Huamantanga
2025-04-14,1.8,Papa Huayro
2025-04-14,1.1,Papa Negra Andina
2025-04-14,2.13,Papa Peruanita
2025-04-14,1.69,Papa Unica
2025-04-14,0.93,Papa Yungay
2025-04-15,2.93,Papa Amarilla
2025-04-15,0.91,Papa Blanca
2025-04-15,1.4,Papa Canchan
2025-04-15,1.56,Papa Color
2025-04-15,1.78,Papa Huamantanga
2025-04-15,1.8,Papa Huayro
2025-04-15,1.09,Papa Negra Andina
2025-04-15,2.1,Papa Peruanita
2025-04-15,1.71,Papa Unica
2025-04-15,0.91,Papa Yungay
2025-04-16,2.93,Papa Amarilla
2025-04-16,0.8,Papa Blanca
2025-04-16,1.48,Papa Canchan
2025-04-16,1.6,Papa Color
2025-04-16,1.8,Papa Huamantanga
2025-04-16,1.76,Papa Huayro
2025-04-16,1.19,Papa Negra Andina
2025-04-16,1.95,Papa Peruanita
2025-04-16,1.71,Papa Unica
2025-04-16,0.8,Papa Yungay
2025-04-17,2.9,Papa Amarilla
2025-04-17,0.79,Papa Blanca
2025-04-17,1.5,Papa Canchan
2025-04-17,1.61,Papa Color
2025-04-17,1.79,Papa Huamantanga
2025-04-17,1.75,Papa Huayro
2025-04-17,1.19,Papa Negra Andina
2025-04-17,1.9,Papa Peruanita
2025-04-17,1.71,Papa Unica
2025-04-17,0.79,Papa Yungay
2025-04-18,2.9,Papa Amarilla
2025-04-18,0.78,Papa Blanca
2025-04-18,1.49,Papa Canchan
2025-04-18,1.59,Papa Color
2025-04-18,1.76,Papa Huamantanga
2025-04-18,1.7,Papa Huayro
2025-04-18,1.23,Papa Negra Andina
2025-04-18,1.9,Papa Peruanita
2025-04-18,1.69,Papa Unica
2025-04-18,0.78,Papa Yungay
2025-04-19,2.63,Papa Amarilla
2025-04-19,0.9,Papa Blanca
2025-04-19,1.46,Papa Canchan
2025-04-19,1.45,Papa Color
2025-04-19,1.88,Papa Huamantanga
2025-04-19,1.7,Papa Huayro
2025-04-19,1.03,Papa Negra Andina
2025-04-19,2.05,Papa Peruanita
2025-04-19,1.43,Papa Unica
2025-04-19,0.9,Papa Yungay
2025-04-20,2.63,Papa Amarilla
2025-04-20,0.9,Papa Blanca
2025-04-20,1.46,Papa Canchan
2025-04-20,1.45,Papa Color
2025-04-20,1.88,Papa Huamantanga
2025-04-20,1.7,Papa Huayro
2025-04-20,1.03,Papa Negra Andina
2025-04-20,2.05,Papa Peruanita
2025-04-20,1.43,Papa Unica
2025-04-20,0.9,Papa Yungay
2025-04-21,2.63,Papa Amarilla
2025-04-21,0.91,Papa Blanca
2025-04-21,1.43,Papa Canchan
2025-04-21,1.48,Papa Color
2025-04-21,2.08,Papa Huamantanga
2025-04-21,1.9,Papa Huayro
2025-04-21,1.1,Papa Negra Andina
2025-04-21,2.28,Papa Peruanita
2025-04-21,1.53,Papa Unica
2025-04-21,0.91,Papa Yungay
2025-04-22,2.7,Papa Amarilla
2025-04-22,0.94,Papa Blanca
2025-04-22,1.43,Papa Canchan
2025-04-22,1.51,Papa Color
2025-04-22,2.2,Papa Huamantanga
2025-04-22,1.88,Papa Huayro
2025-04-22,1.08,Papa Negra Andina
2025-04-22,2.3,Papa Peruanita
2025-04-22,1.6,Papa Unica
2025-04-22,0.94,Papa Yungay
2025-04-23,2.88,Papa Amarilla
2025-04-23,0.95,Papa Blanca
2025-04-23,1.33,Papa Canchan
2025-04-23,1.41,Papa Color
2025-04-23,2.28,Papa Huamantanga
2025-04-23,1.88,Papa Huayro
2025-04-23,1.11,Papa Negra Andina
2025-04-23,2.38,Papa Peruanita
2025-04-23,1.49,Papa Unica
2025-04-23,0.95,Papa Yungay
2025-04-24,2.88,Papa Amarilla
2025-04-24,0.96,Papa Blanca
2025-04-24,1.3,Papa Canchan
2025-04-24,1.39,Papa Color
2025-04-24,2.28,Papa Huamantanga
2025-04-24,1.85,Papa Huayro
2025-04-24,1.1,Papa Negra Andina
2025-04-24,2.38,Papa Peruanita
2025-04-24,1.48,Papa Unica
2025-04-24,0.96,Papa Yungay
2025-04-25,2.88,Papa Amarilla
2025-04-25,0.91,Papa Blanca
2025-04-25,1.35,Papa Canchan
2025-04-25,1.41,Papa Color
2025-04-25,2.13,Papa Huamantanga
2025-04-25,1.76,Papa Huayro
2025-04-25,1.03,Papa Negra Andina
2025-04-25,2.15,Papa Peruanita
2025-04-25,1.48,Papa Unica
2025-04-25,0.91,Papa Yungay
2025-04-26,2.83,Papa Amarilla
2025-04-26,0.93,Papa Blanca
2025-04-26,1.35,Papa Canchan
2025-04-26,1.43,Papa Color
2025-04-26,2.0,Papa Huamantanga
2025-04-26,1.76,Papa Huayro
2025-04-26,0.99,Papa Negra Andina
2025-04-26,2.1,Papa Peruanita
2025-04-26,1.51,Papa Unica
2025-04-26,0.93,Papa Yungay
2025-04-27,2.83,Papa Amarilla
2025-04-27,0.93,Papa Blanca
2025-04-27,1.35,Papa Canchan
2025-04-27,1.43,Papa Color
2025-04-27,2.0,Papa Huamantanga
2025-04-27,1.76,Papa Huayro
2025-04-27,0.99,Papa Negra Andina
2025-04-27,2.1,Papa Peruanita
2025-04-27,1.51,Papa Unica
2025-04-27,0.93,Papa Yungay
2025-04-28,2.73,Papa Amarilla
2025-04-28,1.0,Papa Blanca
2025-04-28,1.4,Papa Canchan
2025-04-28,1.43,Papa Color
2025-04-28,1.93,Papa Huamantanga
2025-04-28,1.7,Papa Huayro
2025-04-28,1.08,Papa Negra Andina
2025-04-28,1.88,Papa Peruanita
2025-04-28,1.46,Papa Unica
2025-04-28,1.0,Papa Yungay
2025-04-29,2.43,Papa Amarilla
2025-04-29,0.91,Papa Blanca
2025-04-29,1.4,Papa Canchan
2025-04-29,1.44,Papa Color
2025-04-29,1.83,Papa Huamantanga
2025-04-29,1.63,Papa Huayro
2025-04-29,1.0,Papa Negra Andina
2025-04-29,2.0,Papa Peruanita
2025-04-29,1.48,Papa Unica
2025-04-29,0.91,Papa Yungay
2025-04-30,2.4,Papa Amarilla
2025-04-30,0.86,Papa Blanca
2025-04-30,1.43,Papa Canchan
2025-04-30,1.46,Papa Color
2025-04-30,1.9,Papa Huamantanga
2025-04-30,1.61,Papa Huayro
2025-04-30,0.98,Papa Negra Andina
2025-04-30,2.08,Papa Peruanita
2025-04-30,1.49,Papa Unica
2025-04-30,0.86,Papa Yungay
2025-05-01,2.48,Papa Amarilla
2025-05-01,0.9,Papa Blanca
2025-05-01,1.41,Papa Canchan
2025-05-01,1.46,Papa Color
2025-05-01,1.9,Papa Huamantanga
2025-05-01,1.63,Papa Huayro
2025-05-01,1.0,Papa Negra Andina
2025-05-01,2.13,Papa Peruanita
2025-05-01,1.5,Papa Unica
2025-05-01,0.9,Papa Yungay
2025-05-02,2.33,Papa Amarilla
2025-05-02,0.93,Papa Blanca
2025-05-02,1.43,Papa Canchan
2025-05-02,1.48,Papa Color
2025-05-02,2.0,Papa Huamantanga
2025-05-02,1.73,Papa Huayro
2025-05-02,1.08,Papa Negra Andina
2025-05-02,2.2,Papa Peruanita
2025-05-02,1.53,Papa Unica
2025-05-02,0.93,Papa Yungay
2025-05-03,2.28,Papa Amarilla
2025-05-03,0.91,Papa Blanca
2025-05-03,1.4,Papa Canchan
2025-05-03,1.44,Papa Color
2025-05-03,1.98,Papa Huamantanga
2025-05-03,1.69,Papa Huayro
2025-05-03,1.08,Papa Negra Andina
2025-05-03,2.25,Papa Peruanita
2025-05-03,1.48,Papa Unica
2025-05-03,0.91,Papa Yungay
2025-05-04,2.28,Papa Amarilla
2025-05-04,0.91,Papa Blanca
2025-05-04,1.4,Papa Canchan
2025-05-04,1.44,Papa Color
2025-05-04,1.98,Papa Huamantanga
2025-05-04,1.69,Papa Huayro
2025-05-04,1.08,Papa Negra Andina
2025-05-04,2.25,Papa Peruanita
2025-05-04,1.48,Papa Unica
2025-05-04,0.91,Papa Yungay
2025-05-05,2.48,Papa Amarilla
2025-05-05,0.94,Papa Blanca
2025-05-05,1.4,Papa Canchan
2025-05-05,1.5,Papa Color
2025-05-05,1.98,Papa Huamantanga
2025-05-05,2.0,Papa Huayro
2025-05-05,1.0,Papa Negra Andina
2025-05-05,2.3,Papa Peruanita
2025-05-05,1.6,Papa Unica
2025-05-05,0.94,Papa Yungay
2025-05-06,2.5,Papa Amarilla
2025-05-06,0.95,Papa Blanca
2025-05-06,1.38,Papa Canchan
2025-05-06,1.48,Papa Color
2025-05-06,1.95,Papa Huamantanga
2025-05-06,2.05,Papa Huayro
2025-05-06,1.0,Papa Negra Andina
2025-05-06,2.28,Papa Peruanita
2025-05-06,1.58,Papa Unica
2025-05-06,0.95,Papa Yungay
2025-05-07,2.68,Papa Amarilla
2025-05-07,0.95,Papa Blanca
2025-05-07,1.38,Papa Canchan
2025-05-07,1.45,Papa Color
2025-05-07,2.0,Papa Huamantanga
2025-05-07,2.1,Papa Huayro
2025-05-07,1.03,Papa Negra Andina
2025-05-07,2.3,Papa Peruanita
2025-05-07,1.53,Papa Unica
2025-05-07,0.95,Papa Yungay
2025-05-08,2.8,Papa Amarilla
2025-05-08,0.94,Papa Blanca
2025-05-08,1.41,Papa Canchan
2025-05-08,1.45,Papa Color
2025-05-08,2.08,Papa Huamantanga
2025-05-08,2.05,Papa Huayro
2025-05-08,1.04,Papa Negra Andina
2025-05-08,2.28,Papa Peruanita
2025-05-08,1.49,Papa Unica
2025-05-08,0.94,Papa Yungay
2025-05-09,2.9,Papa Amarilla
2025-05-09,0.99,Papa Blanca
2025-05-09,1.3,Papa Canchan
2025-05-09,1.35,Papa Color
2025-05-09,2.0,Papa Huamantanga
2025-05-09,1.93,Papa Huayro
2025-05-09,1.08,Papa Negra Andina
2025-05-09,2.13,Papa Peruanita
2025-05-09,1.4,Papa Unica
2025-05-09,0.99,Papa Yungay
2025-05-10,2.85,Papa Amarilla
2025-05-10,0.98,Papa Blanca
2025-05-10,1.41,Papa Canchan
2025-05-10,1.42,Papa Color
2025-05-10,1.98,Papa Huamantanga
2025-05-10,1.9,Papa Huayro
2025-05-10,1.05,Papa Negra Andina
2025-05-10,2.1,Papa Peruanita
2025-05-10,1.41,Papa Unica
2025-05-10,0.98,Papa Yungay
2025-05-11,2.85,Papa Amarilla
2025-05-11,0.98,Papa Blanca
2025-05-11,1.41,Papa Canchan
2025-05-11,1.42,Papa Color
2025-05-11,1.98,Papa Huamantanga
2025-05-11,1.9,Papa Huayro
2025-05-11,1.05,Papa Negra Andina
2025-05-11,2.1,Papa Peruanita
2025-05-11,1.41,Papa Unica
2025-05-11,0.98,Papa Yungay
2025-05-12,2.93,Papa Amarilla
2025-05-12,0.98,Papa Blanca
2025-05-12,1.4,Papa Canchan
2025-05-12,1.41,Papa Color
2025-05-12,1.9,Papa Huamantanga
2025-05-12,1.6,Papa Huayro
2025-05-12,1.08,Papa Negra Andina
2025-05-12,2.0,Papa Peruanita
2025-05-12,1.43,Papa Unica
2025-05-12,0.98,Papa Yungay
2025-05-13,2.88,Papa Amarilla
2025-05-13,0.96,Papa Blanca
2025-05-13,1.38,Papa Canchan
2025-05-13,1.44,Papa Color
2025-05-13,1.88,Papa Huamantanga
2025-05-13,1.59,Papa Huayro
2025-05-13,1.08,Papa Negra Andina
2025-05-13,1.98,Papa Peruanita
2025-05-13,1.5,Papa Unica
2025-05-13,0.96,Papa Yungay
2025-05-14,2.8,Papa Amarilla
2025-05-14,0.94,Papa Blanca
2025-05-14,1.2,Papa Canchan
2025-05-14,1.39,Papa Color
2025-05-14,1.8,Papa Huamantanga
2025-05-14,1.43,Papa Huayro
2025-05-14,0.96,Papa Negra Andina
2025-05-14,1.9,Papa Peruanita
2025-05-14,1.58,Papa Unica
2025-05-14,0.94,Papa Yungay
2025-05-15,2.78,Papa Amarilla
2025-05-15,0.95,Papa Blanca
2025-05-15,1.13,Papa Canchan
2025-05-15,1.35,Papa Color
2025-05-15,1.78,Papa Huamantanga
2025-05-15,1.4,Papa Huayro
2025-05-15,0.96,Papa Negra Andina
2025-05-15,1.88,Papa Peruanita
2025-05-15,1.58,Papa Unica
2025-05-15,0.95,Papa Yungay
2025-05-16,2.5,Papa Amarilla
2025-05-16,0.94,Papa Blanca
2025-05-16,1.23,Papa Canchan
2025-05-16,1.36,Papa Color
2025-05-16,1.8,Papa Huamantanga
2025-05-16,1.53,Papa Huayro
2025-05-16,0.98,Papa Negra Andina
2025-05-16,1.85,Papa Peruanita
2025-05-16,1.5,Papa Unica
2025-05-16,0.94,Papa Yungay
2025-05-17,2.43,Papa Amarilla
2025-05-17,0.96,Papa Blanca
2025-05-17,1.3,Papa Canchan
2025-05-17,1.39,Papa Color
2025-05-17,1.88,Papa Huamantanga
2025-05-17,1.63,Papa Huayro
2025-05-17,1.0,Papa Negra Andina
2025-05-17,1.9,Papa Peruanita
2025-05-17,1.48,Papa Unica
2025-05-17,0.96,Papa Yungay
2025-05-18,2.43,Papa Amarilla
2025-05-18,0.96,Papa Blanca
2025-05-18,1.3,Papa Canchan
2025-05-18,1.39,Papa Color
2025-05-18,1.88,Papa Huamantanga
2025-05-18,1.63,Papa Huayro
2025-05-18,1.0,Papa Negra Andina
2025-05-18,1.9,Papa Peruanita
2025-05-18,1.48,Papa Unica
2025-05-18,0.96,Papa Yungay
2025-05-19,2.2,Papa Amarilla
2025-05-19,1.01,Papa Blanca
2025-05-19,1.33,Papa Canchan
2025-05-19,1.43,Papa Color
2025-05-19,1.93,Papa Huamantanga
2025-05-19,1.73,Papa Huayro
2025-05-19,1.03,Papa Negra Andina
2025-05-19,2.0,Papa Peruanita
2025-05-19,1.53,Papa Unica
2025-05-19,1.01,Papa Yungay
2025-05-20,2.25,Papa Amarilla
2025-05-20,1.0,Papa Blanca
2025-05-20,1.31,Papa Canchan
2025-05-20,1.4,Papa Color
2025-05-20,1.93,Papa Huamantanga
2025-05-20,1.7,Papa Huayro
2025-05-20,1.01,Papa Negra Andina
2025-05-20,2.0,Papa Peruanita
2025-05-20,1.49,Papa Unica
2025-05-20,1.0,Papa Yungay
2025-05-21,2.38,Papa Amarilla
2025-05-21,1.04,Papa Blanca
2025-05-21,1.38,Papa Canchan
2025-05-21,1.48,Papa Color
2025-05-21,2.08,Papa Huamantanga
2025-05-21,1.85,Papa Huayro
2025-05-21,1.04,Papa Negra Andina
2025-05-21,1.98,Papa Peruanita
2025-05-21,1.58,Papa Unica
2025-05-21,1.04,Papa Yungay
2025-05-22,2.5,Papa Amarilla
2025-05-22,1.03,Papa Blanca
2025-05-22,1.38,Papa Canchan
2025-05-22,1.49,Papa Color
2025-05-22,2.08,Papa Huamantanga
2025-05-22,1.9,Papa Huayro
2025-05-22,1.05,Papa Negra Andina
2025-05-22,1.93,Papa Peruanita
2025-05-22,1.6,Papa Unica
2025-05-22,1.03,Papa Yungay
2025-05-23,2.58,Papa Amarilla
2025-05-23,1.01,Papa Blanca
2025-05-23,1.33,Papa Canchan
2025-05-23,1.43,Papa Color
2025-05-23,1.83,Papa Huamantanga
2025-05-23,1.9,Papa Huayro
2025-05-23,1.05,Papa Negra Andina
2025-05-23,2.0,Papa Peruanita
2025-05-23,1.53,Papa Unica
2025-05-23,1.01,Papa Yungay
2025-05-24,2.6,Papa Amarilla
2025-05-24,1.03,Papa Blanca
2025-05-24,1.31,Papa Canchan
2025-05-24,1.41,Papa Color
2025-05-24,1.78,Papa Huamantanga
2025-05-24,1.88,Papa Huayro
2025-05-24,1.04,Papa Negra Andina
2025-05-24,2.08,Papa Peruanita
2025-05-24,1.5,Papa Unica
2025-05-24,1.03,Papa Yungay
2025-05-25,2.6,Papa Amarilla
2025-05-25,1.03,Papa Blanca
2025-05-25,1.31,Papa Canchan
2025-05-25,1.41,Papa Color
2025-05-25,1.78,Papa Huamantanga
2025-05-25,1.88,Papa Huayro
2025-05-25,1.04,Papa Negra Andina
2025-05-25,2.08,Papa Peruanita
2025-05-25,1.5,Papa Unica
2025-05-25,1.03,Papa Yungay
2025-05-26,2.7,Papa Amarilla
2025-05-26,0.99,Papa Blanca
2025-05-26,1.4,Papa Canchan
2025-05-26,1.51,Papa Color
2025-05-26,1.93,Papa Huamantanga
2025-05-26,1.93,Papa Huayro
2025-05-26,1.06,Papa Negra Andina
2025-05-26,1.93,Papa Peruanita
2025-05-26,1.63,Papa Unica
2025-05-26,0.99,Papa Yungay
2025-05-27,2.73,Papa Amarilla
2025-05-27,1.0,Papa Blanca
2025-05-27,1.41,Papa Canchan
2025-05-27,1.52,Papa Color
2025-05-27,1.9,Papa Huamantanga
2025-05-27,1.88,Papa Huayro
2025-05-27,1.05,Papa Negra Andina
2025-05-27,1.88,Papa Peruanita
2025-05-27,1.61,Papa Unica
2025-05-27,1.0,Papa Yungay
2025-05-28,2.63,Papa Amarilla
2025-05-28,0.94,Papa Blanca
2025-05-28,1.18,Papa Canchan
2025-05-28,1.4,Papa Color
2025-05-28,1.73,Papa Huamantanga
2025-05-28,1.58,Papa Huayro
2025-05-28,1.03,Papa Negra Andina
2025-05-28,1.88,Papa Peruanita
2025-05-28,1.61,Papa Unica
2025-05-28,0.94,Papa Yungay
2025-05-29,2.61,Papa Amarilla
2025-05-29,0.93,Papa Blanca
2025-05-29,1.15,Papa Canchan
2025-05-29,1.36,Papa Color
2025-05-29,1.7,Papa Huamantanga
2025-05-29,1.55,Papa Huayro
2025-05-29,0.99,Papa Negra Andina
2025-05-29,1.9,Papa Peruanita
2025-05-29,1.58,Papa Unica
2025-05-29,0.93,Papa Yungay
2025-05-30,2.43,Papa Amarilla
2025-05-30,0.91,Papa Blanca
2025-05-30,1.18,Papa Canchan
2025-05-30,1.38,Papa Color
2025-05-30,1.48,Papa Huamantanga
2025-05-30,1.43,Papa Huayro
2025-05-30,0.96,Papa Negra Andina
2025-05-30,1.93,Papa Peruanita
2025-05-30,1.58,Papa Unica
2025-05-30,0.91,Papa Yungay
2025-05-31,2.38,Papa Amarilla
2025-05-31,0.9,Papa Blanca
2025-05-31,1.2,Papa Canchan
2025-05-31,1.41,Papa Color
2025-05-31,1.43,Papa Huamantanga
2025-05-31,1.4,Papa Huayro
2025-05-31,0.94,Papa Negra Andina
2025-05-31,1.88,Papa Peruanita
2025-05-31,1.63,Papa Unica
2025-05-31,0.9,Papa Yungay
2025-06-01,2.38,Papa Amarilla
2025-06-01,0.9,Papa Blanca
2025-06-01,1.2,Papa Canchan
2025-06-01,1.41,Papa Color
2025-06-01,1.43,Papa Huamantanga
2025-06-01,1.4,Papa Huayro
2025-06-01,0.94,Papa Negra Andina
2025-06-01,1.88,Papa Peruanita
2025-06-01,1.63,Papa Unica
2025-06-01,0.9,Papa Yungay
2025-06-02,2.53,Papa Amarilla
2025-06-02,0.89,Papa Blanca
2025-06-02,1.19,Papa Canchan
2025-06-02,1.4,Papa Color
2025-06-02,1.55,Papa Huamantanga
2025-06-02,1.53,Papa Huayro
2025-06-02,1.01,Papa Negra Andina
2025-06-02,2.0,Papa Peruanita
2025-06-02,1.61,Papa Unica
2025-06-02,0.89,Papa Yungay
2025-06-03,2.63,Papa Amarilla
2025-06-03,0.93,Papa Blanca
2025-06-03,1.2,Papa Canchan
2025-06-03,1.4,Papa Color
2025-06-03,1.6,Papa Huamantanga
2025-06-03,1.63,Papa Huayro
2025-06-03,1.0,Papa Negra Andina
2025-06-03,2.0,Papa Peruanita
2025-06-03,1.6,Papa Unica
2025-06-03,0.93,Papa Yungay
2025-06-04,2.65,Papa Amarilla
2025-06-04,0.91,Papa Blanca
2025-06-04,1.23,Papa Canchan
2025-06-04,1.43,Papa Color
2025-06-04,1.6,Papa Huamantanga
2025-06-04,1.6,Papa Huayro
2025-06-04,1.03,Papa Negra Andina
2025-06-04,2.05,Papa Peruanita
2025-06-04,1.63,Papa Unica
2025-06-04,0.91,Papa Yungay
2025-06-05,2.63,Papa Amarilla
2025-06-05,0.9,Papa Blanca
2025-06-05,1.21,Papa Canchan
2025-06-05,1.4,Papa Color
2025-06-05,1.61,Papa Huamantanga
2025-06-05,1.59,Papa Huayro
2025-06-05,0.99,Papa Negra Andina
2025-06-05,2.08,Papa Peruanita
2025-06-05,1.58,Papa Unica
2025-06-05,0.9,Papa Yungay
2025-06-06,2.73,Papa Amarilla
2025-06-06,0.91,Papa Blanca
2025-06-06,1.19,Papa Canchan
2025-06-06,1.36,Papa Color
2025-06-06,1.68,Papa Huamantanga
2025-06-06,1.63,Papa Huayro
2025-06-06,1.05,Papa Negra Andina
2025-06-06,1.93,Papa Peruanita
2025-06-06,1.53,Papa Unica
2025-06-06,0.91,Papa Yungay
2025-06-07,2.7,Papa Amarilla
2025-06-07,0.94,Papa Blanca
2025-06-07,1.18,Papa Canchan
2025-06-07,1.33,Papa Color
2025-06-07,1.78,Papa Huamantanga
2025-06-07,1.61,Papa Huayro
2025-06-07,1.08,Papa Negra Andina
2025-06-07,1.88,Papa Peruanita
2025-06-07,1.49,Papa Unica
2025-06-07,0.94,Papa Yungay
2025-06-08,2.7,Papa Amarilla
2025-06-08,0.94,Papa Blanca
2025-06-08,1.18,Papa Canchan
2025-06-08,1.33,Papa Color
2025-06-08,1.78,Papa Huamantanga
2025-06-08,1.61,Papa Huayro
2025-06-08,1.08,Papa Negra Andina
2025-06-08,1.88,Papa Peruanita
2025-06-08,1.49,Papa Unica
2025-06-08,0.94,Papa Yungay
2025-06-09,2.73,Papa Amarilla
2025-06-09,1.03,Papa Blanca
2025-06-09,1.23,Papa Canchan
2025-06-09,1.4,Papa Color
2025-06-09,1.83,Papa Huamantanga
2025-06-09,1.64,Papa Huayro
2025-06-09,1.08,Papa Negra Andina
2025-06-09,2.08,Papa Peruanita
2025-06-09,1.58,Papa Unica
2025-06-09,1.03,Papa Yungay
2025-06-10,2.7,Papa Amarilla
2025-06-10,1.05,Papa Blanca
2025-06-10,1.18,Papa Canchan
2025-06-10,1.38,Papa Color
2025-06-10,1.81,Papa Huamantanga
2025-06-10,1.65,Papa Huayro
2025-06-10,1.06,Papa Negra Andina
2025-06-10,2.13,Papa Peruanita
2025-06-10,1.59,Papa Unica
2025-06-10,1.05,Papa Yungay
2025-06-11,2.73,Papa Amarilla
2025-06-11,1.14,Papa Blanca
2025-06-11,1.2,Papa Canchan
2025-06-11,1.41,Papa Color
2025-06-11,1.73,Papa Huamantanga
2025-06-11,1.68,Papa Huayro
2025-06-11,1.13,Papa Negra Andina
2025-06-11,2.1,Papa Peruanita
2025-06-11,1.63,Papa Unica
2025-06-11,1.14,Papa Yungay
2025-06-12,2.6,Papa Amarilla
2025-06-12,1.15,Papa Blanca
2025-06-12,1.23,Papa Canchan
2025-06-12,1.42,Papa Color
2025-06-12,1.69,Papa Huamantanga
2025-06-12,1.66,Papa Huayro
2025-06-12,1.1,Papa Negra Andina
2025-06-12,2.0,Papa Peruanita
2025-06-12,1.61,Papa Unica
2025-06-12,1.15,Papa Yungay
2025-06-13,2.6,Papa Amarilla
2025-06-13,1.1,Papa Blanca
2025-06-13,1.23,Papa Canchan
2025-06-13,1.4,Papa Color
2025-06-13,1.68,Papa Huamantanga
2025-06-13,1.65,Papa Huayro
2025-06-13,1.09,Papa Negra Andina
2025-06-13,2.0,Papa Peruanita
2025-06-13,1.58,Papa Unica
2025-06-13,1.1,Papa Yungay
2025-06-14,2.59,Papa Amarilla
2025-06-14,1.08,Papa Blanca
2025-06-14,1.18,Papa Canchan
2025-06-14,1.37,Papa Color
2025-06-14,1.7,Papa Huamantanga
2025-06-14,1.64,Papa Huayro
2025-06-14,1.11,Papa Negra Andina
2025-06-14,1.93,Papa Peruanita
2025-06-14,1.55,Papa Unica
2025-06-14,1.08,Papa Yungay
2025-06-15,2.59,Papa Amarilla
2025-06-15,1.08,Papa Blanca
2025-06-15,1.18,Papa Canchan
2025-06-15,1.37,Papa Color
2025-06-15,1.7,Papa Huamantanga
2025-06-15,1.64,Papa Huayro
2025-06-15,1.11,Papa Negra Andina
2025-06-15,1.93,Papa Peruanita
2025-06-15,1.55,Papa Unica
2025-06-15,1.08,Papa Yungay
2025-06-16,2.58,Papa Amarilla
2025-06-16,1.18,Papa Blanca
2025-06-16,1.28,Papa Canchan
2025-06-16,1.45,Papa Color
2025-06-16,1.73,Papa Huamantanga
2025-06-16,1.69,Papa Huayro
2025-06-16,1.09,Papa Negra Andina
2025-06-16,1.95,Papa Peruanita
2025-06-16,1.63,Papa Unica
2025-06-16,1.18,Papa Yungay
2025-06-17,2.6,Papa Amarilla
2025-06-17,1.2,Papa Blanca
2025-06-17,1.33,Papa Canchan
2025-06-17,1.47,Papa Color
2025-06-17,1.69,Papa Huamantanga
2025-06-17,1.66,Papa Huayro
2025-06-17,1.05,Papa Negra Andina
2025-06-17,1.9,Papa Peruanita
2025-06-17,1.61,Papa Unica
2025-06-17,1.2,Papa Yungay
2025-06-18,2.63,Papa Amarilla
2025-06-18,1.15,Papa Blanca
2025-06-18,1.3,Papa Canchan
2025-06-18,1.46,Papa Color
2025-06-18,1.74,Papa Huamantanga
2025-06-18,1.68,Papa Huayro
2025-06-18,1.13,Papa Negra Andina
2025-06-18,2.08,Papa Peruanita
2025-06-18,1.61,Papa Unica
2025-06-18,1.15,Papa Yungay
2025-06-19,2.58,Papa Amarilla
2025-06-19,1.15,Papa Blanca
2025-06-19,1.28,Papa Canchan
2025-06-19,1.43,Papa Color
2025-06-19,1.68,Papa Huamantanga
2025-06-19,1.69,Papa Huayro
2025-06-19,1.11,Papa Negra Andina
2025-06-19,2.1,Papa Peruanita
2025-06-19,1.58,Papa Unica
2025-06-19,1.15,Papa Yungay
2025-06-20,2.7,Papa Amarilla
2025-06-20,1.2,Papa Blanca
2025-06-20,1.31,Papa Canchan
2025-06-20,1.45,Papa Color
2025-06-20,1.68,Papa Huamantanga
2025-06-20,1.73,Papa Huayro
2025-06-20,1.18,Papa Negra Andina
2025-06-20,2.1,Papa Peruanita
2025-06-20,1.58,Papa Unica
2025-06-20,1.2,Papa Yungay
2025-06-21,2.68,Papa Amarilla
2025-06-21,1.23,Papa Blanca
2025-06-21,1.33,Papa Canchan
2025-06-21,1.44,Papa Color
