fecha,volumen,variedad,zona,volumen_log,region,precio_promedio_kg,indice_precio_diesel
2022-06-23,33.0,Papa Unica,Arequipa,3.5263605246161616,Arequipa,1.58,110.0757
2022-06-23,4.0,Papa Huayro,Pasco,1.6094379124341005,Pasco,1.48,110.0757
2022-06-23,16.0,Papa Huayro,Andahuaylas,2.833213344056216,Apurimac,1.48,110.0757
2022-06-23,5.0,Papa Color,Pasco,1.791759469228055,Pasco,1.39,110.0757
2022-06-23,29.0,Papa Color,Arequipa,3.4011973816621555,Arequipa,1.39,110.0757
2022-06-23,10.0,Papa Canchan,Pasco,2.3978952727983707,Pasco,1.2,110.0757
2022-06-23,19.0,Papa Canchan,Huanuco,2.995732273553991,Huanuco,1.2,110.0757
2022-06-23,89.0,Papa Canchan,Huamanga,4.499809670330265,Ayacucho,1.2,110.0757
2022-06-23,44.0,Papa Blanca,Pasco,3.80666248977032,Pasco,1.4,110.0757
2022-06-23,6.0,Papa Blanca,Huaral,1.9459101490553128,Lima,1.4,110.0757
2022-06-23,286.0,Papa Blanca,Tarma,5.659482215759621,Junin,1.4,110.0757
2022-06-23,345.0,Papa Blanca,Jauja,5.846438775057724,Junin,1.4,110.0757
2022-06-23,93.0,Papa Blanca,Huancayo,4.543294782270004,Junin,1.4,110.0757
2022-06-23,232.0,Papa Blanca,Huanuco,5.4510384535657,Huanuco,1.4,110.0757
2022-06-23,202.0,Papa Blanca,Huamanga,5.313205979041787,Ayacucho,1.4,110.0757
2022-06-23,25.0,Papa Blanca,Andahuaylas,3.258096538021482,Apurimac,1.4,110.0757
2022-06-23,37.0,Papa Amarilla,Huancayo,3.6375861597263857,Junin,2.83,110.0757
2022-06-23,22.0,Papa Amarilla,Ambo,3.1354942159291497,Huanuco,2.83,110.0757
2022-06-23,222.0,Papa Amarilla,Huamanga,5.407171771460119,Ayacucho,2.83,110.0757
2022-06-23,45.0,Papa Amarilla,Andahuaylas,3.828641396489095,Apurimac,2.83,110.0757
2022-06-22,17.0,Papa Yungay,Huamanga,2.8903717578961645,Ayacucho,1.38,110.0757
2022-06-22,27.0,Papa Yungay,Arequipa,3.332204510175204,Arequipa,1.38,110.0757
2022-06-22,95.0,Papa Unica,Huamanga,4.564348191467836,Ayacucho,1.63,110.0757
2022-06-22,3.0,Papa Negra Andina,Huancayo,1.3862943611198906,Junin,1.35,110.0757
2022-06-22,10.0,Papa Huayro,Pasco,2.3978952727983707,Pasco,1.5,110.0757
2022-06-22,100.0,Papa Huayro,Huamanga,4.61512051684126,Ayacucho,1.5,110.0757
2022-06-22,6.0,Papa Canchan,Huancayo,1.9459101490553128,Junin,1.21,110.0757
2022-06-22,13.0,Papa Canchan,Huanuco,2.639057329615259,Huanuco,1.21,110.0757
2022-06-22,259.0,Papa Canchan,Huamanga,5.560681631015528,Ayacucho,1.21,110.0757
2022-06-22,21.0,Papa Blanca,Pasco,3.091042453358316,Pasco,1.38,110.0757
2022-06-22,10.0,Papa Blanca,Barranca,2.3978952727983707,Lima,1.38,110.0757
2022-06-22,186.0,Papa Blanca,Tarma,5.231108616854587,Junin,1.38,110.0757
2022-06-22,123.0,Papa Blanca,Jauja,4.820281565605037,Junin,1.38,110.0757
2022-06-22,144.0,Papa Blanca,Huancayo,4.976733742420574,Junin,1.38,110.0757
2022-06-22,187.0,Papa Blanca,Huanuco,5.236441962829949,Huanuco,1.38,110.0757
2022-06-22,24.0,Papa Blanca,Huancavelica,3.218875824868201,Huancavelica,1.38,110.0757
2022-06-22,410.0,Papa Blanca,Huamanga,6.018593214496234,Ayacucho,1.38,110.0757
2022-06-22,40.0,Papa Blanca,Andahuaylas,3.713572066704308,Apurimac,1.38,110.0757
2022-06-22,3.0,Papa Amarilla,Ambo,1.3862943611198906,Huanuco,2.8,110.0757
2022-06-22,57.0,Papa Amarilla,Huamanga,4.060443010546419,Ayacucho,2.8,110.0757
2022-06-21,18.0,Papa Yungay,Tarma,2.9444389791664403,Junin,1.34,110.0757
2022-06-21,22.0,Papa Yungay,Jauja,3.1354942159291497,Junin,1.34,110.0757
2022-06-21,21.0,Papa Yungay,Huancayo,3.091042453358316,Junin,1.34,110.0757
2022-06-21,24.0,Papa Yungay,Huanuco,3.218875824868201,Huanuco,1.34,110.0757
2022-06-21,121.0,Papa Yungay,Arequipa,4.804021044733257,Arequipa,1.34,110.0757
2022-06-21,57.0,Papa Huayro,Huanuco,4.060443010546419,Huanuco,1.48,110.0757
2022-06-21,7.0,Papa Canchan,Huaral,2.079441541679836,Lima,1.2,110.0757
2022-06-21,37.0,Papa Canchan,Huanuco,3.6375861597263857,Huanuco,1.2,110.0757
2022-06-21,39.0,Papa Canchan,Huamanga,3.688879454113936,Ayacucho,1.2,110.0757
2022-06-21,11.0,Papa Blanca,Pasco,2.4849066497880004,Pasco,1.34,110.0757
2022-06-21,14.0,Papa Blanca,Daniel Alcides Carrion,2.70805020110221,Pasco,1.34,110.0757
2022-06-21,5.0,Papa Blanca,Huaral,1.791759469228055,Lima,1.34,110.0757
2022-06-21,3.0,Papa Blanca,Canete,1.3862943611198906,Lima,1.34,110.0757
2022-06-21,273.0,Papa Blanca,Tarma,5.613128106388071,Junin,1.34,110.0757
2022-06-21,80.0,Papa Blanca,Jauja,4.394449154672439,Junin,1.34,110.0757
2022-06-21,120.0,Papa Blanca,Huancayo,4.795790545596741,Junin,1.34,110.0757
2022-06-21,92.0,Papa Blanca,Huanuco,4.532599493153256,Huanuco,1.34,110.0757
2022-06-21,20.0,Papa Blanca,Tayacaja,3.044522437723423,Huancavelica,1.34,110.0757
2022-06-21,43.0,Papa Blanca,Huancavelica,3.784189633918261,Huancavelica,1.34,110.0757
2022-06-21,622.0,Papa Blanca,Huamanga,6.434546518787453,Ayacucho,1.34,110.0757
2022-06-21,141.0,Papa Blanca,Andahuaylas,4.955827057601261,Apurimac,1.34,110.0757
2022-06-21,16.0,Papa Amarilla,Huancayo,2.833213344056216,Junin,2.88,110.0757
2022-06-21,63.0,Papa Amarilla,Ambo,4.158883083359672,Huanuco,2.88,110.0757
2022-06-21,29.0,Papa Amarilla,Huamanga,3.4011973816621555,Ayacucho,2.88,110.0757
2022-06-20,130.0,Papa Yungay,Arequipa,4.875197323201151,Arequipa,1.34,110.0757
2022-06-20,15.0,Papa Unica,Jauja,2.772588722239781,Junin,1.59,110.0757
2022-06-20,3.0,Papa Unica,Huancayo,1.3862943611198906,Junin,1.59,110.0757
2022-06-20,28.0,Papa Unica,Arequipa,3.367295829986474,Arequipa,1.59,110.0757
2022-06-20,25.0,Papa Canchan,Jauja,3.258096538021482,Junin,1.2,110.0757
2022-06-20,2.0,Papa Blanca,Huaral,1.0986122886681096,Lima,1.34,110.0757
2022-06-20,16.0,Papa Blanca,Tarma,2.833213344056216,Junin,1.34,110.0757
2022-06-20,88.0,Papa Blanca,Jauja,4.48863636973214,Junin,1.34,110.0757
2022-06-20,33.0,Papa Blanca,Huancayo,3.5263605246161616,Junin,1.34,110.0757
2022-06-20,12.0,Papa Blanca,Huanuco,2.5649493574615367,Huanuco,1.34,110.0757
2022-06-20,106.0,Papa Blanca,Huamanga,4.672828834461906,Ayacucho,1.34,110.0757
2022-06-20,18.0,Papa Blanca,Andahuaylas,2.9444389791664403,Apurimac,1.34,110.0757
2022-06-19,30.0,Papa Unica,Huamanga,3.4339872044851463,Ayacucho,1.63,110.0757
2022-06-19,1.0,Papa Color,Lima,0.6931471805599453,Lima,1.38,110.0757
2022-06-19,19.0,Papa Color,Jauja,2.995732273553991,Junin,1.38,110.0757
2022-06-19,51.0,Papa Color,Huamanga,3.951243718581428,Ayacucho,1.38,110.0757
2022-06-19,58.0,Papa Color,Arequipa,4.07753744390572,Arequipa,1.38,110.0757
2022-06-19,40.0,Papa Blanca,Lima,3.713572066704308,Lima,1.3,110.0757
2022-06-19,189.0,Papa Blanca,Tarma,5.247024072160486,Junin,1.3,110.0757
2022-06-19,252.0,Papa Blanca,Jauja,5.53338948872752,Junin,1.3,110.0757
2022-06-19,246.0,Papa Blanca,Huancayo,5.5093883366279774,Junin,1.3,110.0757
2022-06-19,158.0,Papa Blanca,Huanuco,5.068904202220232,Huanuco,1.3,110.0757
2022-06-19,31.0,Papa Blanca,Huanca Sancos,3.4657359027997265,Ayacucho,1.3,110.0757
2022-06-19,230.0,Papa Blanca,Huamanga,5.442417710521793,Ayacucho,1.3,110.0757
2022-06-19,209.0,Papa Blanca,Arequipa,5.3471075307174685,Arequipa,1.3,110.0757
2022-06-19,63.0,Papa Blanca,Andahuaylas,4.158883083359672,Apurimac,1.3,110.0757
2022-06-19,62.0,Papa Amarilla,Ambo,4.143134726391533,Huanuco,2.58,110.0757
2022-06-19,25.0,Papa Amarilla,Huamanga,3.258096538021482,Ayacucho,2.58,110.0757
2022-06-18,20.0,Papa Yungay,Pasco,3.044522437723423,Pasco,1.3,110.0757
2022-06-18,45.0,Papa Yungay,Huaral,3.828641396489095,Lima,1.3,110.0757
2022-06-18,34.0,Papa Yungay,Tarma,3.555348061489413,Junin,1.3,110.0757
2022-06-18,28.0,Papa Yungay,Jauja,3.367295829986474,Junin,1.3,110.0757
2022-06-18,9.0,Papa Yungay,Huancayo,2.302585092994046,Junin,1.3,110.0757
2022-06-18,36.0,Papa Yungay,Ica,3.610917912644224,Ica,1.3,110.0757
2022-06-18,10.0,Papa Yungay,Acobamba,2.3978952727983707,Huancavelica,1.3,110.0757
2022-06-18,17.0,Papa Yungay,Huamanga,2.8903717578961645,Ayacucho,1.3,110.0757
2022-06-18,347.0,Papa Yungay,Arequipa,5.8522024797744745,Arequipa,1.3,110.0757
2022-06-18,7.0,Papa Yungay,Andahuaylas,2.079441541679836,Apurimac,1.3,110.0757
2022-06-18,59.0,Papa Unica,Huamanga,4.0943445622221,Ayacucho,1.63,110.0757
2022-06-18,12.0,Papa Huayro,Daniel Alcides Carrion,2.5649493574615367,Pasco,1.33,110.0757
2022-06-18,13.0,Papa Huayro,Jauja,2.639057329615259,Junin,1.33,110.0757
2022-06-18,8.0,Papa Huayro,Huancayo,2.19722457733622,Junin,1.33,110.0757
2022-06-18,22.0,Papa Huayro,Huanuco,3.1354942159291497,Huanuco,1.33,110.0757
2022-06-18,17.0,Papa Huayro,Huancavelica,2.8903717578961645,Huancavelica,1.33,110.0757
2022-06-18,69.0,Papa Huayro,Huamanga,4.248495242049359,Ayacucho,1.33,110.0757
2022-06-18,13.0,Papa Huayro,Andahuaylas,2.639057329615259,Apurimac,1.33,110.0757
2022-06-18,9.0,Papa Color,Huancavelica,2.302585092994046,Huancavelica,1.38,110.0757
2022-06-18,14.0,Papa Canchan,Jauja,2.70805020110221,Junin,1.13,110.0757
2022-06-18,4.0,Papa Canchan,Huancayo,1.6094379124341005,Junin,1.13,110.0757
2022-06-18,18.0,Papa Canchan,Huanta,2.9444389791664403,Ayacucho,1.13,110.0757
2022-06-18,48.0,Papa Canchan,Huamanga,3.8918202981106265,Ayacucho,1.13,110.0757
2022-06-18,59.0,Papa Blanca,Pasco,4.0943445622221,Pasco,1.3,110.0757
2022-06-18,320.0,Papa Blanca,Tarma,5.771441123130016,Junin,1.3,110.0757
2022-06-18,133.0,Papa Blanca,Jauja,4.897839799950911,Junin,1.3,110.0757
2022-06-18,120.0,Papa Blanca,Huancayo,4.795790545596741,Junin,1.3,110.0757
2022-06-18,202.0,Papa Blanca,Huanuco,5.313205979041787,Huanuco,1.3,110.0757
2022-06-18,21.0,Papa Blanca,Tayacaja,3.091042453358316,Huancavelica,1.3,110.0757
2022-06-18,30.0,Papa Blanca,Huanta,3.4339872044851463,Ayacucho,1.3,110.0757
2022-06-18,297.0,Papa Blanca,Huamanga,5.697093486505405,Ayacucho,1.3,110.0757
2022-06-18,124.0,Papa Blanca,Arequipa,4.8283137373023015,Arequipa,1.3,110.0757
2022-06-18,136.0,Papa Blanca,Andahuaylas,4.919980925828125,Apurimac,1.3,110.0757
2022-06-18,10.0,Papa Amarilla,Pasco,2.3978952727983707,Pasco,2.58,110.0757
2022-06-18,2.0,Papa Amarilla,Huancayo,1.0986122886681096,Junin,2.58,110.0757
2022-06-17,4.0,Papa Yungay,Huaral,1.6094379124341005,Lima,1.23,110.0757
2022-06-17,6.0,Papa Yungay,Tarma,1.9459101490553128,Junin,1.23,110.0757
2022-06-17,13.0,Papa Yungay,Huancayo,2.639057329615259,Junin,1.23,110.0757
2022-06-17,39.0,Papa Yungay,Huanuco,3.688879454113936,Huanuco,1.23,110.0757
2022-06-17,32.0,Papa Yungay,Huamanga,3.49650756146648,Ayacucho,1.23,110.0757
2022-06-17,362.0,Papa Yungay,Arequipa,5.8944028342648505,Arequipa,1.23,110.0757
2022-06-17,31.0,Papa Unica,Huancayo,3.4657359027997265,Junin,1.7,110.0757
2022-06-17,67.0,Papa Unica,Huamanga,4.219507705176107,Ayacucho,1.7,110.0757
2022-06-17,3.0,Papa Huayro,Pasco,1.3862943611198906,Pasco,1.43,110.0757
2022-06-17,11.0,Papa Huayro,Huancayo,2.4849066497880004,Junin,1.43,110.0757
2022-06-17,15.0,Papa Color,Jauja,2.772588722239781,Junin,1.45,110.0757
2022-06-17,43.0,Papa Color,Huancayo,3.784189633918261,Junin,1.45,110.0757
2022-06-17,9.0,Papa Color,Huanuco,2.302585092994046,Huanuco,1.45,110.0757
2022-06-17,18.0,Papa Color,Tayacaja,2.9444389791664403,Huancavelica,1.45,110.0757
2022-06-17,62.0,Papa Color,Huamanga,4.143134726391533,Ayacucho,1.45,110.0757
2022-06-17,8.0,Papa Canchan,Tayacaja,2.19722457733622,Huancavelica,1.2,110.0757
2022-06-17,33.0,Papa Canchan,Huamanga,3.5263605246161616,Ayacucho,1.2,110.0757
2022-06-17,24.0,Papa Blanca,Pasco,3.218875824868201,Pasco,1.23,110.0757
2022-06-17,1.0,Papa Blanca,Huaral,0.6931471805599453,Lima,1.23,110.0757
2022-06-17,177.0,Papa Blanca,Tarma,5.181783550292085,Junin,1.23,110.0757
2022-06-17,231.0,Papa Blanca,Jauja,5.44673737166631,Junin,1.23,110.0757
2022-06-17,201.0,Papa Blanca,Huancayo,5.308267697401205,Junin,1.23,110.0757
2022-06-17,29.0,Papa Blanca,Chincha,3.4011973816621555,Ica,1.23,110.0757
2022-06-17,190.0,Papa Blanca,Huanuco,5.25227342804663,Huanuco,1.23,110.0757
2022-06-17,16.0,Papa Blanca,Acobamba,2.833213344056216,Huancavelica,1.23,110.0757
2022-06-17,20.0,Papa Blanca,Lucanas,3.044522437723423,Ayacucho,1.23,110.0757
2022-06-17,21.0,Papa Blanca,Huanca Sancos,3.091042453358316,Ayacucho,1.23,110.0757
2022-06-17,298.0,Papa Blanca,Huamanga,5.700443573390686,Ayacucho,1.23,110.0757
2022-06-17,17.0,Papa Blanca,Cangallo,2.8903717578961645,Ayacucho,1.23,110.0757
2022-06-17,80.0,Papa Blanca,Andahuaylas,4.394449154672439,Apurimac,1.23,110.0757
2022-06-16,7.0,Papa Yungay,Pasco,2.079441541679836,Pasco,1.26,110.0757
2022-06-16,30.0,Papa Yungay,Huaral,3.4339872044851463,Lima,1.26,110.0757
2022-06-16,15.0,Papa Yungay,Tarma,2.772588722239781,Junin,1.26,110.0757
2022-06-16,34.0,Papa Yungay,Huancayo,3.555348061489413,Junin,1.26,110.0757
2022-06-16,2.0,Papa Yungay,Ica,1.0986122886681096,Ica,1.26,110.0757
2022-06-16,20.0,Papa Yungay,Huamanga,3.044522437723423,Ayacucho,1.26,110.0757
2022-06-16,259.0,Papa Yungay,Arequipa,5.560681631015528,Arequipa,1.26,110.0757
2022-06-16,5.0,Papa Unica,Tarma,1.791759469228055,Junin,1.64,110.0757
2022-06-16,3.0,Papa Unica,Huancayo,1.3862943611198906,Junin,1.64,110.0757
2022-06-16,17.0,Papa Huayro,Tarma,2.8903717578961645,Junin,1.51,110.0757
2022-06-16,30.0,Papa Huayro,Huancayo,3.4339872044851463,Junin,1.51,110.0757
2022-06-16,142.0,Papa Huayro,Huamanga,4.962844630259907,Ayacucho,1.51,110.0757
2022-06-16,6.0,Papa Huayro,Andahuaylas,1.9459101490553128,Apurimac,1.51,110.0757
2022-06-16,3.0,Papa Canchan,Huancayo,1.3862943611198906,Junin,1.28,110.0757
2022-06-16,11.0,Papa Canchan,Huanuco,2.4849066497880004,Huanuco,1.28,110.0757
2022-06-16,80.0,Papa Canchan,Huamanga,4.394449154672439,Ayacucho,1.28,110.0757
2022-06-16,107.0,Papa Blanca,Pasco,4.68213122712422,Pasco,1.26,110.0757
2022-06-16,286.0,Papa Blanca,Tarma,5.659482215759621,Junin,1.26,110.0757
2022-06-16,5.0,Papa Blanca,Junin,1.791759469228055,Junin,1.26,110.0757
2022-06-16,246.0,Papa Blanca,Jauja,5.5093883366279774,Junin,1.26,110.0757
2022-06-16,174.0,Papa Blanca,Huancayo,5.1647859739235145,Junin,1.26,110.0757
2022-06-16,173.0,Papa Blanca,Huanuco,5.159055299214529,Huanuco,1.26,110.0757
2022-06-16,34.0,Papa Blanca,Huancavelica,3.555348061489413,Huancavelica,1.26,110.0757
2022-06-16,239.0,Papa Blanca,Huamanga,5.480638923341991,Ayacucho,1.26,110.0757
2022-06-16,51.0,Papa Blanca,Arequipa,3.951243718581428,Arequipa,1.26,110.0757
2022-06-16,42.0,Papa Blanca,Andahuaylas,3.7612001156935615,Apurimac,1.26,110.0757
2022-06-16,20.0,Papa Amarilla,Ambo,3.044522437723423,Huanuco,2.43,110.0757
2022-06-15,1.0,Papa Yungay,Tarma,0.6931471805599453,Junin,1.25,110.0757
2022-06-15,9.0,Papa Yungay,Jauja,2.302585092994046,Junin,1.25,110.0757
2022-06-15,57.0,Papa Yungay,Huancayo,4.060443010546419,Junin,1.25,110.0757
2022-06-15,25.0,Papa Yungay,Huancavelica,3.258096538021482,Huancavelica,1.25,110.0757
2022-06-15,17.0,Papa Yungay,Huamanga,2.8903717578961645,Ayacucho,1.25,110.0757
2022-06-15,24.0,Papa Yungay,Andahuaylas,3.218875824868201,Apurimac,1.25,110.0757
2022-06-15,23.0,Papa Unica,Tarma,3.1780538303479458,Junin,1.69,110.0757
2022-06-15,50.0,Papa Unica,Huancayo,3.9318256327243257,Junin,1.69,110.0757
2022-06-15,20.0,Papa Unica,Huancavelica,3.044522437723423,Huancavelica,1.69,110.0757
2022-06-15,35.0,Papa Unica,Huamanga,3.58351893845611,Ayacucho,1.69,110.0757
2022-06-15,20.0,Papa Peruanita,Huamanga,3.044522437723423,Ayacucho,1.26,110.0757
2022-06-15,10.0,Papa Huayro,Pasco,2.3978952727983707,Pasco,1.43,110.0757
2022-06-15,14.0,Papa Huayro,Tarma,2.70805020110221,Junin,1.43,110.0757
2022-06-15,20.0,Papa Color,Tarma,3.044522437723423,Junin,1.45,110.0757
2022-06-15,2.0,Papa Color,Huancayo,1.0986122886681096,Junin,1.45,110.0757
2022-06-15,5.0,Papa Color,Huanuco,1.791759469228055,Huanuco,1.45,110.0757
2022-06-15,20.0,Papa Color,Huamanga,3.044522437723423,Ayacucho,1.45,110.0757
2022-06-15,15.0,Papa Canchan,Huancayo,2.772588722239781,Junin,1.2,110.0757
2022-06-15,85.0,Papa Canchan,Huamanga,4.454347296253507,Ayacucho,1.2,110.0757
2022-06-15,37.0,Papa Blanca,Pasco,3.6375861597263857,Pasco,1.25,110.0757
2022-06-15,22.0,Papa Blanca,Huaral,3.1354942159291497,Lima,1.25,110.0757
2022-06-15,10.0,Papa Blanca,Cajatambo,2.3978952727983707,Lima,1.25,110.0757
2022-06-15,151.0,Papa Blanca,Tarma,5.0238805208462765,Junin,1.25,110.0757
2022-06-15,137.0,Papa Blanca,Jauja,4.927253685157205,Junin,1.25,110.0757
2022-06-15,132.0,Papa Blanca,Huancayo,4.890349128221754,Junin,1.25,110.0757
2022-06-15,50.0,Papa Blanca,Huanuco,3.9318256327243257,Huanuco,1.25,110.0757
2022-06-15,13.0,Papa Blanca,Lucanas,2.639057329615259,Ayacucho,1.25,110.0757
2022-06-15,20.0,Papa Blanca,Huanta,3.044522437723423,Ayacucho,1.25,110.0757
2022-06-15,331.0,Papa Blanca,Huamanga,5.805134968916488,Ayacucho,1.25,110.0757
2022-06-15,8.0,Papa Blanca,Andahuaylas,2.19722457733622,Apurimac,1.25,110.0757
2022-06-15,2.0,Papa Amarilla,Huancayo,1.0986122886681096,Junin,2.5,110.0757
2022-06-14,17.0,Papa Yungay,Tarma,2.8903717578961645,Junin,1.23,110.0757
2022-06-14,13.0,Papa Yungay,Huancayo,2.639057329615259,Junin,1.23,110.0757
2022-06-14,26.0,Papa Unica,Huancayo,3.295836866004329,Junin,1.68,110.0757
2022-06-14,85.0,Papa Huayro,Tarma,4.454347296253507,Junin,1.53,110.0757
2022-06-14,57.0,Papa Huayro,Huancayo,4.060443010546419,Junin,1.53,110.0757
2022-06-14,56.0,Papa Huayro,Huanuco,4.04305126783455,Huanuco,1.53,110.0757
2022-06-14,79.0,Papa Huayro,Huancavelica,4.382026634673881,Huancavelica,1.53,110.0757
2022-06-14,37.0,Papa Huayro,Huamanga,3.6375861597263857,Ayacucho,1.53,110.0757
2022-06-14,129.0,Papa Canchan,Tarma,4.867534450455582,Junin,1.13,110.0757
2022-06-14,34.0,Papa Canchan,Jauja,3.555348061489413,Junin,1.13,110.0757
2022-06-14,43.0,Papa Canchan,Huancayo,3.784189633918261,Junin,1.13,110.0757
2022-06-14,5.0,Papa Canchan,Ica,1.791759469228055,Ica,1.13,110.0757
2022-06-14,83.0,Papa Canchan,Huanuco,4.430816798843313,Huanuco,1.13,110.0757
2022-06-14,126.0,Papa Canchan,Huamanga,4.844187086458591,Ayacucho,1.13,110.0757
2022-06-14,19.0,Papa Canchan,Andahuaylas,2.995732273553991,Apurimac,1.13,110.0757
2022-06-14,68.0,Papa Blanca,Pasco,4.23410650459726,Pasco,1.23,110.0757
2022-06-14,76.0,Papa Blanca,Tarma,4.343805421853684,Junin,1.23,110.0757
2022-06-14,84.0,Papa Blanca,Jauja,4.442651256490317,Junin,1.23,110.0757
2022-06-14,105.0,Papa Blanca,Huancayo,4.663439094112067,Junin,1.23,110.0757
2022-06-14,116.0,Papa Blanca,Huanuco,4.762173934797756,Huanuco,1.23,110.0757
2022-06-14,52.0,Papa Blanca,Tayacaja,3.970291913552122,Huancavelica,1.23,110.0757
2022-06-14,77.0,Papa Blanca,Huancavelica,4.356708826689592,Huancavelica,1.23,110.0757
2022-06-14,440.0,Papa Blanca,Huamanga,6.089044875446846,Ayacucho,1.23,110.0757
2022-06-14,64.0,Papa Blanca,Andahuaylas,4.174387269895637,Apurimac,1.23,110.0757
2022-06-14,30.0,Papa Blanca,Abancay,3.4339872044851463,Apurimac,1.23,110.0757
2022-06-14,26.0,Papa Amarilla,Ambo,3.295836866004329,Huanuco,2.45,110.0757
2022-06-14,17.0,Papa Amarilla,Andahuaylas,2.8903717578961645,Apurimac,2.45,110.0757
2022-06-13,12.0,Papa Yungay,Jauja,2.5649493574615367,Junin,1.18,110.0757
2022-06-13,18.0,Papa Yungay,Huancayo,2.9444389791664403,Junin,1.18,110.0757
2022-06-13,8.0,Papa Unica,Huancayo,2.19722457733622,Junin,1.58,110.0757
2022-06-13,32.0,Papa Unica,Huanta,3.49650756146648,Ayacucho,1.58,110.0757
2022-06-13,78.0,Papa Color,Jauja,4.3694478524670215,Junin,1.35,110.0757
2022-06-13,34.0,Papa Color,Huanuco,3.555348061489413,Huanuco,1.35,110.0757
2022-06-13,5.0,Papa Blanca,Tarma,1.791759469228055,Junin,1.18,110.0757
2022-06-13,150.0,Papa Blanca,Jauja,5.017279836814924,Junin,1.18,110.0757
2022-06-13,50.0,Papa Blanca,Huancayo,3.9318256327243257,Junin,1.18,110.0757
2022-06-13,12.0,Papa Blanca,Huanuco,2.5649493574615367,Huanuco,1.18,110.0757
2022-06-13,278.0,Papa Blanca,Huamanga,5.631211781821365,Ayacucho,1.18,110.0757
2022-06-13,23.0,Papa Blanca,Andahuaylas,3.1780538303479458,Apurimac,1.18,110.0757
2022-06-13,14.0,Papa Amarilla,Jauja,2.70805020110221,Junin,2.43,110.0757
2022-06-13,81.0,Papa Amarilla,Huancayo,4.406719247264253,Junin,2.43,110.0757
2022-06-13,47.0,Papa Amarilla,Ambo,3.87120101090789,Huanuco,2.43,110.0757
2022-06-13,19.0,Papa Amarilla,Huanta,2.995732273553991,Ayacucho,2.43,110.0757
2022-06-13,57.0,Papa Amarilla,Huamanga,4.060443010546419,Ayacucho,2.43,110.0757
2022-06-13,18.0,Papa Amarilla,Andahuaylas,2.9444389791664403,Apurimac,2.43,110.0757
2022-06-12,41.0,Papa Yungay,Jauja,3.737669618283368,Junin,1.25,110.0757
2022-06-12,21.0,Papa Yungay,Huamanga,3.091042453358316,Ayacucho,1.25,110.0757
2022-06-12,94.0,Papa Unica,Arequipa,4.553876891600541,Arequipa,1.6,110.0757
2022-06-12,51.0,Papa Huayro,Tarma,3.951243718581428,Junin,1.55,110.0757
2022-06-12,26.0,Papa Huayro,Jauja,3.295836866004329,Junin,1.55,110.0757
2022-06-12,22.0,Papa Huayro,Huancayo,3.1354942159291497,Junin,1.55,110.0757
2022-06-12,53.0,Papa Huayro,Huanuco,3.9889840465642745,Huanuco,1.55,110.0757
2022-06-12,4.0,Papa Color,Lima,1.6094379124341005,Lima,1.39,110.0757
2022-06-12,31.0,Papa Color,Tarma,3.4657359027997265,Junin,1.39,110.0757
2022-06-12,15.0,Papa Color,Arequipa,2.772588722239781,Arequipa,1.39,110.0757
2022-06-12,2.0,Papa Canchan,Lima,1.0986122886681096,Lima,1.18,110.0757
2022-06-12,28.0,Papa Canchan,Tarma,3.367295829986474,Junin,1.18,110.0757
2022-06-12,44.0,Papa Canchan,Jauja,3.80666248977032,Junin,1.18,110.0757
2022-06-12,90.0,Papa Canchan,Huancayo,4.51085950651685,Junin,1.18,110.0757
2022-06-12,47.0,Papa Canchan,Huanuco,3.87120101090789,Huanuco,1.18,110.0757
2022-06-12,42.0,Papa Canchan,Huamanga,3.7612001156935615,Ayacucho,1.18,110.0757
2022-06-12,19.0,Papa Canchan,Arequipa,2.995732273553991,Arequipa,1.18,110.0757
2022-06-12,12.0,Papa Canchan,Andahuaylas,2.5649493574615367,Apurimac,1.18,110.0757
2022-06-12,23.0,Papa Blanca,Pasco,3.1780538303479458,Pasco,1.25,110.0757
2022-06-12,10.0,Papa Blanca,Lima,2.3978952727983707,Lima,1.25,110.0757
2022-06-12,149.0,Papa Blanca,Tarma,5.010635294096256,Junin,1.25,110.0757
2022-06-12,34.0,Papa Blanca,Jauja,3.555348061489413,Junin,1.25,110.0757
2022-06-12,123.0,Papa Blanca,Huancayo,4.820281565605037,Junin,1.25,110.0757
2022-06-12,59.0,Papa Blanca,Huanuco,4.0943445622221,Huanuco,1.25,110.0757
2022-06-12,373.0,Papa Blanca,Huamanga,5.924255797414532,Ayacucho,1.25,110.0757
2022-06-12,205.0,Papa Blanca,Arequipa,5.327876168789581,Arequipa,1.25,110.0757
2022-06-12,19.0,Papa Blanca,Andahuaylas,2.995732273553991,Apurimac,1.25,110.0757
2022-06-12,12.0,Papa Amarilla,Jauja,2.5649493574615367,Junin,2.38,110.0757
2022-06-12,29.0,Papa Amarilla,Huancayo,3.4011973816621555,Junin,2.38,110.0757
2022-06-12,37.0,Papa Amarilla,Ambo,3.6375861597263857,Huanuco,2.38,110.0757
2022-06-12,16.0,Papa Amarilla,Huamanga,2.833213344056216,Ayacucho,2.38,110.0757
2022-06-12,20.0,Papa Amarilla,Andahuaylas,3.044522437723423,Apurimac,2.38,110.0757
2022-06-11,32.0,Papa Yungay,Tarma,3.49650756146648,Junin,1.25,110.0757
2022-06-11,16.0,Papa Yungay,Jauja,2.833213344056216,Junin,1.25,110.0757
